Product ID,SKU,Name,Price,Original Price,Discount,Description,Weight (kg),Dimensions (cm),Brand,Warranty (months),Stock (units),Trending,Category_Books,Category_Electronics,Category_Fashion,Category_Home & Kitchen,Category_Sports,Color_Black,Color_Blue,Color_Gray,Color_Green,Color_Red,Color_White,Color_Yellow
P105782,SKU-92801,Blood Electronics,0.2646443402401468,0.48957275478278706,48%,Ever go born there far spend life occur Mrs know truth eat commercial activity could fine.,0.4421052631578947,46x17x45,Tucker-Williams,17,0.968,1,False,True,False,False,False,False,False,False,True,False,False,False
P418289,SKU-26626,Crime Electronics,0.010403141866878414,0.015781915166435862,40%,Relationship anything either others training half pattern economy truth million clear.,0.29473684210526313,79x94x98,Hodge and Sons,16,0.682,0,True,False,False,False,False,False,True,False,False,False,False,False
P734228,SKU-60206,Up Sports,0.22878864292382478,0.2557983279478894,17%,Black situation collection enter at ball wind change go tell citizen shoulder art worry call race report trade career.,0.9684210526315788,21x55x53,Joyce-Quinn,24,0.592,1,True,False,False,False,False,True,False,False,False,False,False,False
P91827,SKU-85907,Administration Home,0.6249235457598747,0.9948915217725803,40%,Approach tonight though course Mrs enough article Mr goal lot its for maybe call sea.,0.9263157894736842,60x74x57,"Luna, Taylor and Edwards",15,0.634,0,False,True,False,False,False,False,False,True,False,False,False,False
P527799,SKU-25127,Education Sports,0.6918384428014981,0.734195004359645,11%,Including ago like movie better family ahead accept physical today reality.,0.10526315789473684,58x40x58,Fleming Ltd,17,0.962,1,False,False,False,True,False,False,False,True,False,False,False,False
P601739,SKU-41148,Gun Sports,0.03315163156031033,0.06067600143611837,46%,Event listen voice mission once lawyer point able tree.,0.8842105263157896,13x68x41,Clayton and Sons,14,0.8260000000000001,1,False,True,False,False,False,False,False,False,False,False,True,False
P391403,SKU-85228,Hospital Fashion,0.8772976511111351,0.9334000102579884,11%,South keep respond also study foreign certainly ever vote gun big get simple in huge in just.,0.7578947368421052,57x17x80,Kelly-Kidd,8,0.392,1,False,True,False,False,False,False,False,False,True,False,False,False
P334542,SKU-10897,Hear Sports,0.3313875505671027,0.32719392727086216,6%,Push laugh watch degree yard central boy heart fire Republican laugh water product use next.,0.39999999999999997,12x63x83,Roach Ltd,20,0.9540000000000001,1,False,False,True,False,False,False,False,False,False,False,True,False
P992639,SKU-73366,Trouble Electronics,0.7955801401392809,0.9316869261937734,19%,Court feel thank upon risk analysis cold call year article some.,0.6526315789473685,42x88x85,Le PLC,9,0.12,1,True,False,False,False,False,False,False,False,True,False,False,False
P560252,SKU-94728,Easy Fashion,0.6554784157608405,0.6951377134943837,11%,General hit ready on stock wish nice poor respond me science.,0.6105263157894736,20x68x32,Neal-Lewis,17,0.67,1,False,False,True,False,False,True,False,False,False,False,False,False
P596510,SKU-30564,Collection Electronics,0.31431008766752866,0.5375544955634199,44%,That place degree data source conference gas son see size these pass box nor.,0.9052631578947368,49x96x95,"Malone, Sims and Hess",11,0.8160000000000001,1,True,False,False,False,False,False,False,False,False,True,False,False
P714675,SKU-48528,Push Books,0.5393108924490038,0.5572549623018925,9%,Pretty coach cold simple sense trouble should join fact fish on American.,0.47368421052631576,96x85x74,Hill-Morgan,6,0.10400000000000001,1,True,False,False,False,False,True,False,False,False,False,False,False
P458343,SKU-8246,Resource Books,0.5307641131844667,0.7904549417859158,36%,Know themselves national song despite candidate away space national black whatever authority responsibility report open by.,0.05263157894736842,54x65x46,"Elliott, Cooley and Flores",19,0.59,0,False,False,False,True,False,False,False,False,False,True,False,False
P778794,SKU-98346,Door Sports,0.3584872254353868,0.6755859875878341,49%,Lay trade mind painting accept debate then open a environmental movement idea real reality turn.,0.6210526315789473,26x54x43,Ellis LLC,24,0.274,1,True,False,False,False,False,True,False,False,False,False,False,False
P117629,SKU-98704,Concern Fashion,0.32394600452823713,0.6235728573626711,50%,Add join make product red under country parent learn tax.,0.2210526315789474,21x20x20,"Rivera, Simmons and Stark",7,0.148,1,False,False,False,False,True,False,True,False,False,False,False,False
P894271,SKU-17103,Soldier Electronics,0.6238075821145367,0.7480689336821049,21%,Born ever should offer future budget black quickly door cover center minute.,1.0,83x86x27,"Jones, King and Smith",6,0.736,1,False,False,False,False,True,True,False,False,False,False,False,False
P22611,SKU-81430,Among Electronics,0.7899198437650897,0.8205262348053546,9%,Billion myself series star many side sport along support rather once since million fire night.,0.06315789473684211,21x77x82,Peters LLC,15,0.786,1,False,True,False,False,False,False,False,True,False,False,False,False
P49498,SKU-82512,Argue Books,0.09663279430858543,0.12131097091860286,27%,Charge little general future voice such reality herself than serious meet every remember manager one only.,0.9157894736842105,51x15x83,Beck-Turner,12,0.31,1,False,False,True,False,False,False,False,False,False,True,False,False
P299656,SKU-9197,Treat Home,0.2913952764692627,0.38768528491562804,29%,Admit from drug consumer she management easy thus important.,0.7894736842105263,47x65x74,Dunn Inc,24,0.022,1,False,True,False,False,False,False,False,False,True,False,False,False
P271911,SKU-15281,Consumer Sports,0.8097818505681759,0.9136533825716776,16%,Exist north wind win computer factor indicate election at official environmental beautiful dog chance watch best analysis management charge.,0.3263157894736842,61x44x46,"Gutierrez, Potter and Johnson",22,0.622,1,False,False,False,True,False,False,False,False,False,True,False,False
P807575,SKU-67822,Realize Books,0.4881482514781153,0.8046519977432425,42%,World real letter environmental attack authority have successful than send already practice just thought decade husband occur rock training.,0.8421052631578947,71x50x69,"Ruiz, Gregory and Jones",19,0.466,1,False,False,False,True,False,False,False,False,False,False,False,True
P599781,SKU-45748,Sea Sports,0.5222548903887632,0.688464892034672,28%,Surface that body herself he card author change health although her suggest southern claim similar ground like space land itself.,0.9052631578947368,74x17x37,Bender-Potts,6,0.54,0,False,True,False,False,False,False,True,False,False,False,False,False
P867016,SKU-61452,Doctor Home,0.23133175238483578,0.252038775196184,15%,Identify ever response different behind child meeting blood recognize father great present wish food away rise general.,0.5157894736842106,24x74x17,Patton-Smith,21,0.47000000000000003,1,True,False,False,False,False,True,False,False,False,False,False,False
P854072,SKU-67074,Event Sports,0.5447082935413605,0.8382828127404216,38%,Movement whom main protect measure sister security enjoy others.,0.6421052631578947,46x66x94,"Tyler, White and Martinez",20,0.928,1,False,True,False,False,False,False,False,True,False,False,False,False
P548301,SKU-83889,Side Electronics,0.641432296417113,0.7693952915833204,21%,More quality leg cell firm side since picture especially account as both success they physical red score address writer court.,0.8210526315789475,40x56x91,Montoya and Sons,20,0.10400000000000001,0,False,False,False,True,False,False,False,True,False,False,False,False
P289490,SKU-63480,Around Books,0.41289581835545586,0.551279684053957,29%,Onto him worry each factor individual point have local where ability clearly certainly nation spend.,0.7263157894736842,29x29x81,Davis-Martinez,13,0.884,0,False,False,False,False,True,False,False,False,True,False,False,False
P353995,SKU-76261,Face Books,0.03739014732866203,0.0477560650356465,31%,National item as report like walk image site current like yet hour product fill identify teach.,0.47368421052631576,44x76x88,"Pope, Johnson and Wang",17,0.578,1,False,False,False,False,True,True,False,False,False,False,False,False
P164582,SKU-43247,Professor Home,0.21847134441428007,0.39657383187156997,47%,Make plan yet quickly side year until cultural job safe lawyer great national energy recognize marriage third speech.,0.34736842105263155,66x96x68,"Edwards, Hernandez and Francis",16,0.81,0,False,False,True,False,False,False,False,False,False,False,True,False
P919743,SKU-82300,Explain Home,0.35477450023070406,0.584823306149664,42%,Floor expect move wind receive size rule end on understand top candidate office.,0.16842105263157894,74x14x41,Cole-Patterson,16,0.786,1,True,False,False,False,False,False,False,False,False,False,True,False
P85461,SKU-20367,During Books,0.4853798032041033,0.6303944196543058,27%,Week stop generation fight culture step on us would.,0.010526315789473675,53x81x94,Small-Silva,19,0.6940000000000001,1,False,False,False,False,True,True,False,False,False,False,False,False
P221483,SKU-80880,With Electronics,0.42346528172716835,0.5573011232497307,28%,Mr ground already above say share small happy individual weight material civil.,0.8421052631578947,85x27x47,Curry PLC,8,0.16,1,False,True,False,False,False,False,False,False,False,True,False,False
P448642,SKU-7570,Thing Home,0.22108420160312475,0.2975739857413961,30%,Play employee scene author major never point soldier charge fine.,0.6947368421052631,40x12x62,Garcia-Morton,10,0.998,0,False,False,False,True,False,False,False,False,True,False,False,False
P775594,SKU-91086,Scene Fashion,0.29523676670994603,0.46961070933989846,40%,Win yourself fill rock agency financial live among require program.,0.7263157894736842,46x66x11,"Allen, Delacruz and Williams",14,0.596,1,False,False,True,False,False,False,False,False,False,False,False,True
P635402,SKU-2311,Address Electronics,0.4989537840824955,0.9024824331948504,47%,Against unit save without usually more third evening need happy act popular over late large gas note image out care.,0.5789473684210527,97x69x79,Andrews-Cortez,18,0.256,1,False,False,False,True,False,False,False,False,False,False,False,True
P525164,SKU-35631,Quite Home,0.4569173650381467,0.5120736523567728,16%,Film leave interest value area agency foot song race particular kitchen candidate western.,0.05263157894736842,27x16x87,"Thomas, Martinez and Lee",13,0.352,0,False,True,False,False,False,False,True,False,False,False,False,False
P509075,SKU-71034,Join Books,0.22965780691682852,0.2534389906139406,16%,Issue floor letter push life hold standard theory leg goal building PM world leg billion.,0.14736842105263157,74x98x34,Turner Group,16,0.6960000000000001,0,False,True,False,False,False,False,False,True,False,False,False,False
P329745,SKU-49419,Article Fashion,0.22880473855332484,0.4070421090424168,46%,One Mr nothing little where political lot everybody quickly material benefit do answer language involve major audience every two.,0.1263157894736842,17x13x12,Baker-Hendrix,9,0.802,0,False,False,True,False,False,False,False,True,False,False,False,False
P406101,SKU-98618,Turn Electronics,0.1760271694225961,0.32666051187362155,48%,Ever out director camera entire yet thousand artist agent a people tree person true.,0.5894736842105261,59x22x72,"Quinn, Alvarez and Ortiz",15,0.168,1,True,False,False,False,False,False,False,True,False,False,False,False
P942474,SKU-5471,Point Fashion,0.20627622246306054,0.39858952659383495,50%,Assume pattern finish should skin draw five any ten identify standard animal phone.,0.3052631578947368,30x91x22,Ross LLC,8,0.454,1,False,True,False,False,False,False,False,False,False,False,False,True
P635703,SKU-11782,Assume Home,0.35377657120169975,0.6406267630917577,47%,Role rock reveal local final agent stay religious education country else.,0.7789473684210526,85x59x14,Johnson Inc,7,0.3,1,False,False,True,False,False,False,False,False,False,False,False,True
P910196,SKU-30687,Interview Sports,0.6051473823141225,0.8343642611683848,31%,Defense describe yes health tonight agreement experience wonder south because sister benefit our something past service.,0.736842105263158,87x34x74,"Copeland, Grant and Harris",10,0.154,0,True,False,False,False,False,False,False,True,False,False,False,False
P871150,SKU-79869,Among Home,0.19632912343201742,0.281309945119762,34%,Woman yet would idea so light field way draw tonight.,0.7894736842105263,59x62x30,Howard LLC,24,0.756,0,False,True,False,False,False,False,False,False,False,False,False,True
P913119,SKU-78048,Impact Home,0.10175656969944095,0.11815663948299739,22%,Fact medical left shake husband eat development have pull system budget too yes professor campaign six on player together.,0.8526315789473684,44x13x65,"Jones, Cortez and Park",8,0.28400000000000003,1,True,False,False,False,False,True,False,False,False,False,False,False
P958688,SKU-84571,Food Home,0.5067011470818624,0.677581166333282,29%,Raise common else suggest media campaign eat one wall middle my factor environmental mouth fund discover long.,0.16842105263157894,21x50x29,"Hull, Shields and Taylor",21,0.11800000000000001,0,False,False,False,False,True,False,False,False,False,False,False,True
P870057,SKU-8780,Hold Home,0.1490240683313125,0.20577524747397036,32%,Center prove development vote character through name team as exactly peace system plant cold team seek.,0.8736842105263158,91x87x29,"Hernandez, Perkins and Martinez",23,0.396,1,False,False,True,False,False,True,False,False,False,False,False,False
P694288,SKU-45562,Gun Books,0.029760818945628965,0.0532133148689542,45%,Practice example especially international guess power organization safe pass statement big treatment material true federal design inside simply specific.,0.16842105263157894,65x59x40,Mccoy Group,24,0.11800000000000001,0,False,False,True,False,False,False,False,True,False,False,False,False
P765550,SKU-60296,Somebody Books,0.08238816220102368,0.08452069549161409,15%,Wonder nothing information green magazine foreign safe service again score address public item.,0.9578947368421051,13x31x36,Leon-Carpenter,12,0.044,1,False,True,False,False,False,False,False,False,True,False,False,False
P483442,SKU-72778,Field Sports,0.5681488953032955,0.8744319638918807,38%,Without international dark material smile door modern we throughout author final why.,0.8736842105263158,24x95x48,Thomas-Franklin,10,0.064,1,False,False,False,False,True,False,False,False,False,True,False,False
P407636,SKU-80065,Movie Electronics,0.8027426952668121,0.8155100784736113,7%,Government half agree federal same effect toward despite design forward imagine eat money.,0.7684210526315789,64x19x68,Gregory-King,23,0.76,1,False,False,False,True,False,False,False,False,False,True,False,False
P911581,SKU-39282,Everything Sports,0.605818033543292,0.7458326922090578,23%,Media mind hundred family smile American man mind on fact past clear decision hot view result.,0.6000000000000001,53x67x64,Wallace Ltd,20,0.298,1,False,False,True,False,False,False,False,False,False,False,False,True
P675283,SKU-30073,Into Books,0.4918609766827981,0.8563984202697851,45%,Peace bad support possible sport early loss dream nearly produce product best carry Mrs situation seven.,0.6526315789473685,60x91x61,"May, Martin and Cole",14,0.6960000000000001,0,False,False,False,False,True,False,False,False,True,False,False,False
P974292,SKU-40749,Worry Fashion,0.6074597877522991,0.6834025747550906,16%,Police check summer sit mission quality difference customer store near same oil chair ago sea.,0.2631578947368421,82x78x75,Moran Ltd,13,0.404,1,False,False,True,False,False,False,False,False,False,True,False,False
P162943,SKU-19794,Serious Fashion,0.5618501389589348,0.7861465866543571,32%,Such until these it admit human language size technology statement give these they.,0.9473684210526316,42x26x33,"Mosley, Gilmore and Williams",15,0.514,1,False,False,True,False,False,False,False,False,False,False,True,False
P293725,SKU-83738,Body Sports,0.5698603972401362,0.7854746884136021,31%,For success back area little social stop accept brother say.,0.8736842105263158,72x23x87,"Zuniga, Mendez and Figueroa",19,0.902,1,False,True,False,False,False,False,False,False,False,False,False,True
P271768,SKU-69513,Sell Fashion,0.4963838485723177,0.5368928553110734,13%,Girl walk win authority development feeling ask money structure herself race finish daughter positive medical poor magazine.,0.6210526315789473,74x61x41,Webb-Smith,15,0.968,0,True,False,False,False,False,False,True,False,False,False,False,False
P585879,SKU-98565,Subject Sports,0.48225725108108985,0.8557367800174386,46%,Traditional though movement evening family wear key across class care various blue four think available amount edge budget.,0.21052631578947367,100x16x86,Mccann and Sons,13,0.512,1,True,False,False,False,False,False,False,False,False,True,False,False
P194994,SKU-53997,Option Fashion,0.04952088676188125,0.05960917064163718,27%,Read water whole I left might forward fine note involve cup choose their task hundred improve address.,0.11578947368421053,43x87x39,Contreras Group,10,0.542,1,False,False,False,True,False,False,False,True,False,False,False,False
P633102,SKU-19513,Walk Fashion,0.638905282585602,0.8681797199569165,30%,Better bed trouble computer them month think training nearly matter I.,0.09473684210526315,59x100x44,Williams-Reyes,20,0.354,0,False,False,False,True,False,False,False,False,True,False,False,False
P282659,SKU-90115,Goal Electronics,0.021804212762761156,0.02935323383084577,35%,Then management side watch fear very marriage director own letter spring learn together walk ball despite.,0.5684210526315789,51x53x91,"Dodson, Schmidt and Kirk",22,0.136,1,False,False,False,False,True,True,False,False,False,False,False,False
P856289,SKU-21933,Newspaper Fashion,0.9225531960554979,0.9491460224649946,8%,Check after window two crime sister phone though wish again treatment try teach Mrs knowledge wonder single building building.,0.15789473684210525,84x60x71,Schmidt-Cooper,17,0.81,1,True,False,False,False,False,True,False,False,False,False,False,False
P384266,SKU-60480,Son Electronics,0.13432339338791538,0.12841975688567472,7%,Little long fire anything senior data heavy he a economic catch really evidence.,0.7052631578947368,13x14x45,Lopez-Kemp,7,0.002,1,False,False,False,False,True,False,True,False,False,False,False,False
P907656,SKU-55747,Suggest Electronics,0.3606815962572297,0.40771400728317175,17%,Ever ready film bad offer point church his every fine.,0.010526315789473675,83x70x34,Harrison Group,13,0.328,1,False,True,False,False,False,False,False,False,False,True,False,False
P184079,SKU-6033,Provide Books,0.46297468694000626,0.6279171154536595,30%,Letter strategy series performance me picture space thank camera meet become pick our deep appear certainly respond card.,0.3789473684210526,84x43x87,Stevens-Garrett,18,0.026000000000000002,0,False,True,False,False,False,False,False,False,False,False,False,True
P885689,SKU-92880,Describe Sports,0.934367388108549,0.9508078165871672,7%,Me page tree wait budget sea market hand within leg avoid black place event event.,0.894736842105263,19x84x14,Livingston Inc,18,0.042,1,False,True,False,False,False,False,False,True,False,False,False,False
P169857,SKU-24979,Save Fashion,0.6344306975845827,0.9607170333897522,37%,Kid skill six last prove bring series plan each write itself discover.,0.663157894736842,54x37x23,Johnson-Solomon,13,0.38,1,False,False,False,True,False,False,False,True,False,False,False,False
P83240,SKU-65480,Rule Electronics,0.06472589142961382,0.09069087551931065,34%,Policy civil state already sing future now without door.,0.42105263157894735,12x10x62,Haley PLC,22,0.6900000000000001,1,False,True,False,False,False,False,False,False,False,True,False,False
P25890,SKU-3210,Word Fashion,0.5972980803279218,0.7995691644868441,29%,Force white night moment see avoid third option road dream control then seven whom threat skin senior race.,0.031578947368421054,97x84x36,Kelly-Jensen,13,0.534,1,False,False,True,False,False,False,False,False,True,False,False,False
P248162,SKU-35196,Church Books,0.25922547830845666,0.4352874801251474,43%,Nature great notice loss ability may this end head wear table special loss anything follow special who among thus.,0.2736842105263158,53x89x60,Vaughn-Fuentes,14,0.256,1,False,False,False,False,True,False,False,True,False,False,False,False
P571936,SKU-51280,Receive Books,0.02609638062944642,0.028937785300302606,27%,Study reflect worker reality structure trade today season war think Congress piece player outside quickly impact college.,0.9684210526315788,57x75x88,Moore-Bullock,16,0.658,0,False,False,False,False,True,False,False,True,False,False,False,False
P946099,SKU-72217,Individual Fashion,0.48120030474391856,0.7050058983433348,35%,Six fear arrive arrive magazine operation carry college those yard understand probably.,0.8736842105263158,91x13x17,Ortiz Ltd,19,0.876,1,False,False,False,False,True,False,False,False,False,True,False,False
P29979,SKU-25744,Good Electronics,0.2973184681252884,0.31424834589936906,12%,Identify less national position next PM charge product strategy your boy international black over purpose property high.,0.031578947368421054,59x54x41,"Lewis, Ellis and Castaneda",6,0.354,0,False,False,False,True,False,False,False,False,False,False,True,False
P513626,SKU-77434,Explain Sports,0.059451890163424295,0.055844488895727545,12%,Learn only base rather go exist question management data big cultural.,0.2421052631578947,41x56x57,Griffin PLC,9,0.08600000000000001,1,False,False,False,True,False,False,False,True,False,False,False,False
P184639,SKU-8291,Lot Fashion,0.12861481012522402,0.19671231471508438,38%,Material however song claim not their explain professor happen political law.,0.3894736842105263,27x20x65,"Scott, Davis and Wise",16,0.434,0,True,False,False,False,False,False,False,False,False,False,False,True
P631972,SKU-69266,Brother Electronics,0.28736600388441197,0.44149356311227367,38%,Upon look research want party couple hundred bring computer population discuss former arm increase Republican reduce many sea born.,0.6842105263157894,11x15x33,"Morrison, Morris and Bradford",19,0.606,0,False,False,False,False,True,False,False,True,False,False,False,False
P445539,SKU-61074,Ok Books,0.4372163145300613,0.4662255731651023,12%,Myself factor teach other create space across enough matter recent board from early store agent.,0.1894736842105263,73x67x73,Thomas Group,7,0.664,1,False,False,False,True,False,False,False,True,False,False,False,False
P683125,SKU-27881,Instead Sports,0.7737330056978529,0.7945068472072626,8%,Team anything fine worry thought few finish write bar probably leave interest check employee.,0.9578947368421051,41x74x43,Reeves Group,23,0.708,0,False,False,False,False,True,False,False,True,False,False,False,False
P963000,SKU-59652,Cup Fashion,0.5686371293981308,0.9052110581115044,40%,Protect score if quite be include perhaps identify news game western fund purpose.,0.1263157894736842,85x35x59,"Brown, Rasmussen and Mendez",11,0.6980000000000001,1,False,False,True,False,False,False,True,False,False,False,False,False
P87026,SKU-23867,Growth Home,0.4043758651400856,0.4699851259168077,19%,Name single the speak society moment admit consumer cost space politics among management long tree past though candidate.,0.8210526315789475,26x69x21,"Martin, Wilson and Jones",22,1.0,1,False,False,False,True,False,False,False,False,True,False,False,False
P222579,SKU-56580,Republican Home,0.06116339210026504,0.08225880904754578,32%,Soon without land network field work make large despite share value sell police trouble continue.,0.6105263157894736,49x57x26,Beck-Hernandez,9,0.884,0,False,False,True,False,False,True,False,False,False,False,False,False
P495854,SKU-28193,Political Home,0.6394096123099375,0.633435913217418,5%,Hour reveal plan treatment painting main street machine ahead hot.,0.2736842105263158,36x14x34,Baker-Martinez,17,0.514,0,True,False,False,False,False,True,False,False,False,False,False,False
P704218,SKU-72893,Address Electronics,0.6084738124108034,0.7805457249833307,26%,His adult majority finally too move board computer picture because throw summer describe.,0.5473684210526315,98x20x87,"Brown, Shepherd and Santana",19,0.8,1,True,False,False,False,False,True,False,False,False,False,False,False
P421755,SKU-67664,Give Sports,0.1332879078900776,0.2240652408062779,43%,Free western note physical plan act seven sing easy close.,0.7789473684210526,64x22x36,Diaz-Stephens,23,0.502,0,True,False,False,False,False,False,False,False,False,True,False,False
P557067,SKU-48843,Pick Sports,0.390538988979859,0.5538339231676668,33%,Pay back attention however perhaps remember when across black four job important.,0.47368421052631576,95x75x54,Dunn-Bass,6,0.668,1,False,False,False,True,False,False,False,False,True,False,False,False
P750737,SKU-4112,Son Home,0.48381316193276325,0.637426270708314,28%,Sort rise third case outside treatment medical compare free best image feeling provide school figure eat cost ever recently.,0.5789473684210527,26x11x57,"Chen, Gutierrez and Reed",17,0.868,0,True,False,False,False,False,False,True,False,False,False,False,False
P746359,SKU-50401,Decide Sports,0.5636850407219427,0.569774837154434,7%,During performance consider expect trade majority system the serve doctor.,0.5473684210526315,53x20x83,Walker Ltd,17,0.134,1,True,False,False,False,False,False,False,True,False,False,False,False
P296894,SKU-6641,Hair Sports,0.06694172309079009,0.06398420269785095,12%,College option ten forget very center number sell war section Congress wife beat past.,0.9578947368421051,63x51x54,Henderson and Sons,8,0.192,0,False,False,True,False,False,True,False,False,False,False,False,False
P486086,SKU-92108,Some Electronics,0.21122831113924867,0.2886033748781863,31%,Painting though back discussion shake thing leader month any table event would here reality like bill happen catch hospital.,0.29473684210526313,80x36x100,Johnson-James,9,0.296,1,False,True,False,False,False,False,False,False,False,True,False,False
P320595,SKU-82773,Affect Books,0.4045421866449197,0.5400317997640663,29%,Coach plant note large data answer range could study parent moment face its also bag since.,0.9368421052631579,83x100x69,Martinez Ltd,19,0.128,1,False,True,False,False,False,False,False,False,False,False,False,True
P109940,SKU-64922,Close Home,0.27580397669352846,0.3020515976816946,15%,Water political agreement course executive similar protect however top travel join family including movie article author son.,0.6210526315789473,13x47x66,Willis-Burgess,21,0.25,1,True,False,False,False,False,True,False,False,False,False,False,False
P548567,SKU-26423,Feel Home,0.23724421362119474,0.4059906652305482,44%,Sort find adult reduce break within this season power order mean ten key.,0.14736842105263157,82x39x52,"Cervantes, Noble and Hammond",24,0.036000000000000004,1,False,False,True,False,False,True,False,False,False,False,False,False
P695447,SKU-51495,Time Sports,0.532362945714807,0.5375801405344411,7%,Physical focus force authority political summer use face effect example involve onto simply response system require sit accept.,0.3789473684210526,88x51x22,Flores-Baldwin,9,0.252,1,False,False,True,False,False,False,False,True,False,False,False,False
P86339,SKU-32596,Attack Home,0.3322137928814396,0.5901112991742319,46%,Walk teacher bring court language have may million their ground risk middle wish less local minute.,0.5684210526315789,30x80x25,Williams-Johnson,23,0.192,0,False,False,False,True,False,False,False,False,True,False,False,False
P711102,SKU-57586,After Fashion,0.5206399622289228,0.8432220341591014,41%,Guess great fall local actually teacher him rich simple garden.,0.2210526315789474,69x93x87,Contreras-Huang,22,0.748,1,False,False,False,True,False,False,False,False,True,False,False,False
P282321,SKU-61316,Prevent Fashion,0.2818022812872212,0.41174539672770166,35%,Memory product develop region property red prevent everyone standard yard practice letter meeting scene however sister large call report world.,0.021052631578947364,62x51x34,"Anderson, Jackson and Lloyd",6,0.094,0,True,False,False,False,False,False,True,False,False,False,False,False
P356275,SKU-34517,Ability Sports,0.34243988282381727,0.43069703031235573,25%,Raise course up economic several forward official occur would happen TV plant because group little book.,0.3684210526315789,30x49x15,Jenkins-Spencer,11,0.8160000000000001,0,False,False,False,False,True,False,False,False,False,False,True,False
P372219,SKU-12723,Leave Books,0.6617771721052012,0.7361491511514592,15%,Morning rate street international somebody first use now collection detail ready level represent me including else card environmental.,0.5263157894736843,21x98x40,Walker Inc,6,0.326,1,False,True,False,False,False,True,False,False,False,False,False,False
P158884,SKU-97498,Clearly Sports,0.2692262294378333,0.26397907370364665,6%,Between foot condition provide morning position soldier arm address space.,0.17894736842105263,10x18x42,"Johnson, Garza and Jackson",8,0.734,0,False,True,False,False,False,False,False,False,False,True,False,False
P611855,SKU-19802,From Sports,0.032148337321472646,0.047976611786428675,38%,Fine life beat blue couple much or continue my inside.,0.09473684210526315,21x18x24,Brown-Brown,19,0.848,1,False,False,True,False,False,False,False,True,False,False,False,False
P964799,SKU-3041,Painting Home,0.1890109772193191,0.24228342821972612,27%,Thousand per car loss life help money wish service plan describe animal if.,0.46315789473684216,36x21x61,"Noble, Bailey and Hall",16,0.354,1,True,False,False,False,False,False,False,False,False,True,False,False
P921090,SKU-99177,Pressure Fashion,0.49353492215080536,0.7348463866235831,36%,Partner just design ten yourself network edge conference hope civil tree candidate exist up reflect popular black.,0.08421052631578949,77x39x70,"Hale, Smith and Ewing",24,0.964,1,False,False,True,False,False,False,False,False,True,False,False,False
P869311,SKU-26966,Course Fashion,0.9692466172352002,0.9976663076370723,8%,Quite better camera seek consumer likely group begin individual yard position behavior step law other film.,0.5578947368421052,25x74x27,Hicks-Wood,24,0.8320000000000001,1,False,False,False,False,True,False,False,False,False,False,False,True
P679521,SKU-58234,Thing Books,0.41433905980062885,0.7647740678053033,48%,Moment war per position behavior home center model pay like there amount between Democrat act long.,0.3684210526315789,32x25x90,Casey-Vincent,23,0.842,1,False,False,False,True,False,False,False,False,False,True,False,False
P437403,SKU-41644,About Home,0.2712811048040089,0.512119813304611,49%,Sport build husband assume north money customer employee world give always room reality mean recently increase together along per.,0.28421052631578947,100x25x60,Powers Ltd,20,0.332,1,False,False,False,False,True,False,False,False,False,False,False,True
P589986,SKU-5180,Position Electronics,0.014217806058394945,0.017536031184284765,34%,Just action cold direction may couple fall case tough ask both somebody hair north response.,0.2210526315789474,88x42x84,Reed-Odonnell,19,0.936,1,False,False,False,False,True,False,False,False,False,False,True,False
P819056,SKU-86385,Range Home,0.4035013359372485,0.7756783094835102,50%,Movement high science three according physical teacher black song surface remember much debate keep level public professional authority.,0.5578947368421052,42x28x65,Simpson-Mahoney,16,0.084,1,False,False,False,True,False,True,False,False,False,False,False,False
P388643,SKU-30618,Vote Home,0.47170924854871077,0.7916499974355029,43%,Score particular thousand give hit election information successful word laugh weight response.,0.6526315789473685,59x72x30,Bridges LLC,15,0.246,1,False,False,False,True,False,False,False,True,False,False,False,False
P972814,SKU-69608,Particularly Electronics,0.1920584164046656,0.19736369697902242,11%,Real court expect national still project dog forward car option mother capital national.,0.47368421052631576,47x66x92,"Ward, Delgado and Stone",21,0.676,0,False,False,True,False,False,False,False,False,True,False,False,False
P344856,SKU-40668,Color Home,0.1900947496056571,0.29671231471508436,39%,Conference free ahead reason plan produce city dinner catch message develop seem book read develop produce bed rate.,0.04210526315789474,55x42x47,"Hanson, Garcia and Jackson",13,0.96,1,False,False,False,True,False,False,False,False,False,False,False,True
P752451,SKU-12177,Full Electronics,0.5962733252497505,0.6390111299174231,12%,Degree computer whom drop behind practice memory boy head begin job be teacher feel day hold then remember smile.,0.3052631578947368,35x18x87,"Mills, Schneider and Black",20,0.158,1,False,False,True,False,False,False,False,True,False,False,False,False
P888161,SKU-66460,Truth Home,0.5123775390855537,0.8017848899830743,39%,Wide major design agreement fight win sure book past then piece management.,0.6421052631578947,72x12x52,Smith LLC,11,0.308,1,True,False,False,False,False,False,False,False,False,False,True,False
P883797,SKU-68801,Perhaps Sports,0.42975867286169567,0.42723495922449606,6%,Question political treat official meeting cultural difference huge relationship reason treatment.,0.6421052631578947,34x90x52,Hill-Hutchinson,24,0.272,0,False,False,True,False,False,False,False,False,False,True,False,False
P377923,SKU-43616,Table Home,0.10860794265663731,0.19841001179668666,47%,Own family serve measure project ask parent step sit fact suffer quickly.,0.031578947368421054,73x39x30,Park Inc,11,0.7000000000000001,1,False,False,False,False,True,False,False,False,False,False,False,True
